app_id,app_status,ipRange,ipHop,timeSubmitSec,browser,package,inList,inCust,weekDay,appHour,score
7328,valid,6153.0,0.0,17.0,1.0,0.0,0.0,0,6.0,9.0,0
7329,valid,3076.0,1.0,20.0,2.0,3.0,0.0,0,6.0,12.0,0
7330,valid,21538.0,1.0,18.0,2.0,9.0,0.0,1,4.0,8.0,0
7331,valid,3076.0,0.0,20.0,0.0,0.0,0.0,1,5.0,11.0,0
7332,valid,15384.0,0.0,16.0,1.0,0.0,0.0,1,4.0,8.0,0
7333,valid,21538.0,0.0,18.0,1.0,0.0,0.0,1,6.0,10.0,0
7334,valid,12307.0,0.0,19.0,3.0,9.0,0.0,1,5.0,9.0,0
7335,valid,6153.0,0.0,24.0,0.0,0.0,0.0,0,6.0,12.0,0
7336,valid,6153.0,0.0,19.0,1.0,3.0,0.0,1,3.0,10.0,0
7337,valid,18461.0,1.0,23.0,0.0,6.0,1.0,1,6.0,11.0,0
7338,valid,3076.0,0.0,18.0,4.0,3.0,0.0,1,3.0,9.0,0
7339,valid,3076.0,1.0,15.0,1.0,6.0,0.0,1,6.0,15.0,0
7340,valid,3076.0,0.0,19.0,2.0,0.0,0.0,1,6.0,11.0,0
7341,valid,15384.0,0.0,17.0,1.0,6.0,0.0,0,6.0,8.0,0
7342,valid,15384.0,0.0,19.0,2.0,0.0,0.0,1,5.0,11.0,0
7343,valid,15384.0,0.0,20.0,0.0,0.0,0.0,1,3.0,11.0,0
7344,valid,15384.0,0.0,21.0,2.0,9.0,0.0,1,4.0,11.0,0
7345,valid,18461.0,1.0,20.0,1.0,3.0,0.0,1,6.0,12.0,0
7346,valid,18461.0,1.0,24.0,2.0,9.0,1.0,1,4.0,9.0,0
7347,valid,0.0,0.0,22.0,1.0,12.0,0.0,1,6.0,11.0,0
7348,valid,15384.0,0.0,20.0,3.0,12.0,0.0,0,5.0,14.0,0
7349,valid,18461.0,0.0,18.0,4.0,6.0,0.0,0,5.0,12.0,0
7350,valid,15384.0,0.0,23.0,2.0,0.0,3.0,0,6.0,10.0,0
7351,valid,15384.0,1.0,20.0,4.0,0.0,0.0,1,5.0,10.0,0
7352,valid,9230.0,0.0,17.0,3.0,0.0,0.0,1,5.0,6.0,0
7353,valid,15384.0,0.0,23.0,0.0,3.0,2.0,1,6.0,9.0,0
7354,valid,12307.0,0.0,22.0,1.0,9.0,0.0,1,3.0,14.0,0
7355,valid,6153.0,0.0,21.0,0.0,3.0,0.0,1,6.0,9.0,0
7356,valid,12307.0,0.0,19.0,1.0,3.0,0.0,1,5.0,13.0,0
7357,valid,18461.0,0.0,22.0,1.0,3.0,1.0,1,6.0,5.0,0
7358,valid,3076.0,0.0,20.0,0.0,0.0,0.0,1,6.0,12.0,0
7359,valid,18461.0,0.0,22.0,3.0,3.0,1.0,1,5.0,11.0,0
7360,valid,21538.0,0.0,18.0,1.0,0.0,0.0,0,6.0,11.0,0
7361,valid,6153.0,0.0,20.0,2.0,6.0,0.0,1,6.0,7.0,0
7362,valid,24615.0,0.0,21.0,4.0,6.0,0.0,1,6.0,8.0,0
7363,valid,15384.0,0.0,20.0,1.0,0.0,0.0,0,6.0,11.0,0
7364,valid,9230.0,0.0,17.0,0.0,3.0,0.0,1,5.0,9.0,0
7365,valid,6153.0,0.0,19.0,1.0,0.0,0.0,1,4.0,10.0,0
7366,valid,6153.0,0.0,20.0,1.0,6.0,0.0,0,6.0,11.0,0
7367,valid,21538.0,1.0,17.0,1.0,0.0,0.0,1,3.0,14.0,0
7368,valid,15384.0,0.0,20.0,1.0,0.0,1.0,1,6.0,15.0,0
7369,valid,15384.0,0.0,16.0,1.0,0.0,0.0,1,6.0,9.0,0
7370,valid,15384.0,0.0,17.0,0.0,0.0,0.0,1,6.0,10.0,0
7371,valid,9230.0,1.0,20.0,0.0,6.0,0.0,1,5.0,12.0,0
7372,valid,15384.0,1.0,17.0,1.0,15.0,2.0,1,6.0,10.0,0
7373,valid,18461.0,0.0,20.0,0.0,3.0,0.0,1,2.0,10.0,0
7374,valid,30769.0,0.0,18.0,1.0,6.0,0.0,0,5.0,11.0,0
7375,valid,0.0,0.0,22.0,0.0,0.0,0.0,1,4.0,9.0,0
7376,valid,18461.0,0.0,17.0,2.0,3.0,0.0,1,6.0,11.0,0
7377,valid,24615.0,0.0,21.0,3.0,0.0,0.0,1,6.0,9.0,0
7378,valid,9230.0,1.0,22.0,3.0,6.0,0.0,1,6.0,13.0,0
7379,valid,15384.0,0.0,22.0,0.0,0.0,0.0,1,6.0,10.0,0
7380,valid,12307.0,1.0,22.0,1.0,0.0,0.0,0,5.0,13.0,0
7381,valid,12307.0,0.0,19.0,2.0,0.0,0.0,0,5.0,9.0,0
7382,valid,15384.0,1.0,22.0,1.0,6.0,0.0,1,6.0,13.0,0
7383,valid,6153.0,0.0,20.0,2.0,0.0,1.0,1,6.0,13.0,0
7384,valid,9230.0,0.0,22.0,1.0,0.0,0.0,0,6.0,7.0,0
7385,valid,12307.0,0.0,20.0,4.0,0.0,0.0,1,6.0,9.0,0
7386,valid,6153.0,1.0,20.0,3.0,3.0,0.0,1,6.0,12.0,0
7387,valid,12307.0,0.0,18.0,1.0,3.0,0.0,0,4.0,11.0,0
7388,valid,9230.0,0.0,19.0,2.0,9.0,0.0,1,5.0,8.0,0
7389,valid,15384.0,0.0,19.0,2.0,0.0,0.0,0,5.0,13.0,0
7390,valid,15384.0,0.0,17.0,1.0,3.0,3.0,1,4.0,10.0,0
7391,valid,9230.0,0.0,21.0,1.0,3.0,1.0,1,5.0,9.0,0
7392,valid,15384.0,1.0,18.0,5.0,0.0,0.0,1,6.0,11.0,0
7393,valid,21538.0,1.0,19.0,5.0,3.0,0.0,0,5.0,8.0,0
7394,valid,21538.0,0.0,14.0,4.0,3.0,0.0,1,3.0,13.0,0
7395,valid,9230.0,0.0,17.0,1.0,0.0,0.0,1,5.0,10.0,0
7396,valid,3076.0,1.0,20.0,1.0,9.0,0.0,1,6.0,10.0,0
7397,valid,21538.0,1.0,21.0,3.0,6.0,0.0,1,6.0,12.0,0
7398,valid,18461.0,0.0,22.0,1.0,0.0,0.0,0,2.0,9.0,0
7399,valid,15384.0,1.0,19.0,0.0,6.0,0.0,1,6.0,12.0,0
7400,valid,15384.0,0.0,16.0,0.0,9.0,1.0,1,4.0,10.0,0
7401,valid,9230.0,2.0,16.0,3.0,12.0,0.0,1,6.0,10.0,0
7402,valid,9230.0,0.0,21.0,2.0,6.0,1.0,1,3.0,12.0,0
7403,valid,9230.0,0.0,19.0,4.0,12.0,0.0,1,5.0,14.0,0
7404,valid,6153.0,0.0,21.0,2.0,6.0,0.0,1,4.0,12.0,0
7405,valid,6153.0,1.0,21.0,0.0,0.0,0.0,1,5.0,10.0,0
7406,valid,12307.0,0.0,21.0,0.0,3.0,0.0,0,4.0,9.0,0
7407,valid,12307.0,0.0,17.0,1.0,0.0,0.0,1,6.0,10.0,0
7408,valid,12307.0,0.0,19.0,0.0,6.0,1.0,0,6.0,10.0,0
7409,valid,18461.0,0.0,20.0,1.0,3.0,0.0,1,5.0,13.0,0
7410,valid,0.0,0.0,24.0,1.0,6.0,0.0,1,6.0,8.0,0
7411,valid,12307.0,0.0,21.0,3.0,9.0,0.0,0,5.0,10.0,0
7412,valid,9230.0,0.0,17.0,4.0,0.0,0.0,1,3.0,9.0,0
7413,valid,3076.0,0.0,18.0,2.0,3.0,0.0,1,6.0,12.0,0
7414,valid,9230.0,0.0,19.0,3.0,0.0,0.0,1,3.0,7.0,0
7415,valid,0.0,1.0,21.0,0.0,0.0,0.0,0,6.0,11.0,0
7416,valid,12307.0,0.0,22.0,1.0,6.0,0.0,0,5.0,14.0,0
7417,valid,9230.0,1.0,18.0,1.0,3.0,0.0,0,5.0,14.0,0
7418,valid,9230.0,0.0,18.0,3.0,0.0,2.0,1,6.0,8.0,0
7419,valid,9230.0,0.0,20.0,2.0,6.0,0.0,1,6.0,14.0,0
7420,valid,9230.0,0.0,15.0,2.0,0.0,0.0,0,5.0,13.0,0
7421,valid,18461.0,0.0,19.0,0.0,6.0,0.0,1,5.0,11.0,0
7422,valid,0.0,0.0,18.0,2.0,6.0,0.0,1,5.0,11.0,0
7423,valid,24615.0,0.0,22.0,1.0,3.0,0.0,1,5.0,13.0,0
7424,valid,15384.0,0.0,18.0,0.0,0.0,1.0,0,6.0,13.0,0
7425,valid,9230.0,0.0,19.0,1.0,3.0,0.0,1,3.0,11.0,0
7426,valid,3076.0,0.0,22.0,1.0,3.0,0.0,1,6.0,10.0,0
7427,valid,12307.0,0.0,18.0,2.0,6.0,0.0,0,5.0,12.0,0
7428,valid,9230.0,1.0,22.0,2.0,0.0,1.0,1,4.0,10.0,0
7429,valid,21538.0,0.0,20.0,4.0,3.0,1.0,1,6.0,11.0,0
7430,valid,24615.0,0.0,19.0,3.0,9.0,0.0,1,5.0,10.0,0
7431,valid,15384.0,0.0,20.0,0.0,0.0,0.0,0,5.0,12.0,0
7432,valid,6153.0,1.0,18.0,1.0,3.0,1.0,1,6.0,16.0,0
7433,valid,9230.0,0.0,17.0,0.0,12.0,0.0,0,6.0,12.0,0
7434,valid,30769.0,0.0,19.0,0.0,6.0,0.0,1,5.0,4.0,0
7435,valid,15384.0,0.0,21.0,3.0,0.0,0.0,1,6.0,9.0,0
7436,valid,9230.0,0.0,19.0,1.0,6.0,0.0,1,4.0,14.0,0
7437,valid,24615.0,0.0,22.0,1.0,15.0,0.0,0,5.0,9.0,0
7438,valid,15384.0,0.0,20.0,2.0,3.0,0.0,1,5.0,11.0,0
7439,valid,15384.0,0.0,14.0,2.0,0.0,1.0,1,6.0,12.0,0
7440,valid,9230.0,0.0,17.0,5.0,9.0,0.0,1,5.0,10.0,0
7441,valid,27692.0,1.0,22.0,2.0,6.0,0.0,1,6.0,12.0,0
7442,valid,15384.0,1.0,18.0,0.0,6.0,0.0,1,5.0,9.0,0
7443,valid,6153.0,0.0,16.0,2.0,3.0,0.0,1,6.0,10.0,0
7444,valid,9230.0,1.0,20.0,4.0,6.0,1.0,0,6.0,8.0,0
7445,valid,9230.0,0.0,19.0,1.0,0.0,0.0,1,6.0,11.0,0
7446,valid,27692.0,0.0,21.0,0.0,3.0,0.0,0,3.0,15.0,0
7447,valid,18461.0,1.0,18.0,2.0,3.0,0.0,1,6.0,12.0,0
7448,valid,15384.0,0.0,20.0,1.0,6.0,0.0,1,4.0,10.0,0
7449,valid,24615.0,0.0,21.0,3.0,0.0,1.0,1,3.0,13.0,0
7450,valid,9230.0,0.0,21.0,1.0,9.0,0.0,0,5.0,12.0,0
7451,valid,15384.0,0.0,17.0,0.0,0.0,0.0,1,6.0,10.0,0
7452,valid,18461.0,0.0,20.0,0.0,6.0,0.0,1,3.0,11.0,0
7453,valid,12307.0,0.0,18.0,5.0,0.0,0.0,0,4.0,8.0,0
7454,valid,21538.0,1.0,21.0,0.0,9.0,0.0,0,5.0,9.0,0
7455,valid,12307.0,2.0,22.0,0.0,3.0,0.0,0,5.0,11.0,0
7456,valid,18461.0,0.0,17.0,0.0,3.0,0.0,1,5.0,9.0,0
7457,valid,15384.0,1.0,18.0,2.0,6.0,0.0,1,6.0,11.0,0
7458,valid,15384.0,0.0,16.0,0.0,0.0,0.0,1,6.0,7.0,0
7459,valid,6153.0,1.0,21.0,1.0,12.0,0.0,0,2.0,9.0,0
7460,valid,18461.0,0.0,20.0,5.0,3.0,0.0,1,2.0,15.0,0
7461,valid,18461.0,1.0,18.0,0.0,12.0,0.0,1,5.0,12.0,0
7462,valid,12307.0,0.0,21.0,2.0,0.0,0.0,1,6.0,14.0,0
7463,valid,15384.0,0.0,20.0,0.0,3.0,1.0,1,5.0,10.0,0
7464,valid,15384.0,0.0,24.0,1.0,6.0,0.0,0,1.0,12.0,0
7465,valid,12307.0,1.0,20.0,1.0,0.0,2.0,0,6.0,12.0,0
7466,valid,12307.0,1.0,21.0,2.0,12.0,0.0,1,6.0,8.0,0
7467,valid,15384.0,0.0,20.0,3.0,6.0,0.0,0,6.0,11.0,0
7468,valid,9230.0,1.0,21.0,3.0,3.0,0.0,1,6.0,12.0,0
7469,valid,12307.0,0.0,21.0,1.0,12.0,0.0,1,6.0,11.0,0
7470,valid,6153.0,1.0,21.0,0.0,6.0,0.0,0,5.0,12.0,0
7471,valid,9230.0,0.0,21.0,1.0,6.0,0.0,1,5.0,6.0,0
7472,valid,18461.0,0.0,22.0,0.0,3.0,0.0,1,6.0,9.0,0
7473,valid,21538.0,0.0,20.0,2.0,9.0,0.0,0,6.0,14.0,0
7474,valid,6153.0,0.0,21.0,2.0,9.0,0.0,1,4.0,12.0,0
7475,valid,6153.0,0.0,19.0,1.0,3.0,0.0,0,4.0,10.0,0
7476,valid,6153.0,0.0,21.0,2.0,6.0,0.0,1,6.0,8.0,0
7477,valid,15384.0,0.0,23.0,3.0,3.0,0.0,1,4.0,10.0,0
7478,valid,15384.0,1.0,21.0,0.0,3.0,0.0,0,6.0,9.0,0
7479,valid,9230.0,0.0,17.0,2.0,3.0,0.0,1,6.0,14.0,0
7480,valid,12307.0,0.0,18.0,5.0,0.0,0.0,1,4.0,8.0,0
7481,valid,15384.0,0.0,20.0,5.0,6.0,1.0,1,5.0,8.0,0
7482,valid,3076.0,0.0,19.0,1.0,18.0,0.0,0,6.0,14.0,0
7483,valid,18461.0,0.0,18.0,1.0,3.0,0.0,1,5.0,12.0,0
7484,valid,0.0,1.0,22.0,0.0,0.0,0.0,1,6.0,9.0,0
7485,valid,18461.0,0.0,19.0,4.0,0.0,1.0,0,4.0,12.0,0
7486,valid,3076.0,0.0,18.0,0.0,9.0,3.0,0,3.0,11.0,0
7487,valid,3076.0,0.0,18.0,2.0,6.0,0.0,1,4.0,9.0,0
7488,valid,9230.0,0.0,16.0,1.0,6.0,0.0,1,6.0,14.0,0
7489,valid,6153.0,0.0,22.0,2.0,21.0,0.0,0,6.0,10.0,0
7490,valid,24615.0,0.0,21.0,3.0,3.0,0.0,0,5.0,10.0,0
7491,valid,6153.0,0.0,21.0,0.0,6.0,0.0,1,3.0,11.0,0
7492,valid,15384.0,0.0,21.0,2.0,6.0,0.0,1,5.0,9.0,0
7493,valid,12307.0,0.0,18.0,2.0,3.0,0.0,1,6.0,13.0,0
7494,valid,6153.0,0.0,21.0,3.0,3.0,0.0,0,5.0,13.0,0
7495,valid,15384.0,0.0,19.0,2.0,3.0,1.0,1,4.0,9.0,0
7496,valid,6153.0,0.0,19.0,2.0,6.0,0.0,1,4.0,8.0,0
7497,valid,21538.0,0.0,18.0,2.0,6.0,0.0,1,5.0,11.0,0
7498,valid,12307.0,0.0,20.0,1.0,3.0,2.0,0,5.0,8.0,0
7499,valid,12307.0,1.0,19.0,2.0,3.0,0.0,1,6.0,11.0,0
7500,valid,15384.0,0.0,17.0,1.0,6.0,1.0,0,5.0,9.0,0
7501,valid,12307.0,2.0,22.0,2.0,21.0,0.0,0,3.0,8.0,0
7502,valid,3076.0,1.0,21.0,0.0,3.0,0.0,1,6.0,10.0,0
7503,valid,9230.0,0.0,17.0,5.0,0.0,1.0,0,6.0,13.0,0
7504,valid,12307.0,1.0,20.0,3.0,3.0,0.0,1,6.0,8.0,0
7505,valid,3076.0,1.0,22.0,0.0,3.0,0.0,1,5.0,10.0,0
7506,valid,9230.0,0.0,22.0,1.0,6.0,1.0,1,4.0,9.0,0
7507,valid,6153.0,0.0,18.0,1.0,3.0,0.0,1,6.0,7.0,0
7508,valid,15384.0,0.0,24.0,3.0,3.0,0.0,0,4.0,7.0,0
7509,valid,12307.0,0.0,22.0,8.0,6.0,0.0,1,5.0,7.0,0
7510,valid,21538.0,0.0,17.0,5.0,3.0,0.0,1,0.0,8.0,0
7511,valid,18461.0,0.0,18.0,1.0,6.0,0.0,0,5.0,8.0,0
7512,valid,0.0,0.0,19.0,3.0,6.0,0.0,1,6.0,10.0,0
7513,valid,15384.0,1.0,18.0,1.0,0.0,0.0,0,6.0,8.0,0
7514,valid,9230.0,1.0,22.0,2.0,6.0,0.0,1,5.0,11.0,0
7515,valid,12307.0,0.0,21.0,4.0,0.0,0.0,0,6.0,8.0,0
7516,valid,6153.0,0.0,21.0,1.0,0.0,0.0,1,5.0,14.0,0
7517,valid,9230.0,0.0,22.0,3.0,3.0,2.0,1,6.0,11.0,0
7518,valid,21538.0,0.0,21.0,3.0,9.0,1.0,1,5.0,12.0,0
7519,valid,6153.0,1.0,20.0,2.0,0.0,0.0,0,4.0,11.0,0
7520,valid,15384.0,0.0,19.0,1.0,9.0,0.0,0,4.0,9.0,0
7521,valid,9230.0,0.0,20.0,0.0,3.0,1.0,1,6.0,11.0,0
7522,valid,6153.0,0.0,16.0,1.0,12.0,0.0,1,4.0,8.0,0
7523,valid,12307.0,0.0,25.0,0.0,6.0,0.0,0,5.0,10.0,0
7524,valid,9230.0,1.0,22.0,0.0,0.0,1.0,0,5.0,8.0,0
7525,valid,18461.0,0.0,20.0,1.0,3.0,0.0,1,5.0,10.0,0
7526,valid,9230.0,0.0,19.0,2.0,3.0,0.0,0,6.0,11.0,0
7527,valid,15384.0,1.0,20.0,1.0,3.0,0.0,1,4.0,11.0,0
7528,valid,6153.0,1.0,21.0,3.0,3.0,2.0,1,4.0,9.0,0
7529,valid,9230.0,1.0,19.0,1.0,0.0,1.0,1,6.0,12.0,0
7530,valid,6153.0,0.0,18.0,0.0,9.0,0.0,1,4.0,12.0,0
7531,valid,9230.0,0.0,17.0,1.0,0.0,0.0,0,3.0,15.0,0
7532,valid,6153.0,1.0,19.0,5.0,12.0,0.0,1,4.0,10.0,0
7533,valid,9230.0,0.0,21.0,1.0,6.0,0.0,0,6.0,9.0,0
7534,valid,9230.0,2.0,19.0,0.0,6.0,1.0,1,6.0,10.0,0
7535,valid,15384.0,0.0,24.0,1.0,15.0,1.0,0,6.0,15.0,0
7536,valid,15384.0,0.0,16.0,1.0,3.0,0.0,1,3.0,10.0,0
7537,valid,18461.0,1.0,20.0,3.0,9.0,1.0,1,6.0,11.0,0
7538,valid,12307.0,0.0,21.0,3.0,0.0,0.0,1,6.0,15.0,0
7539,valid,15384.0,0.0,21.0,2.0,0.0,0.0,1,6.0,12.0,0
7540,valid,12307.0,0.0,25.0,2.0,9.0,1.0,0,6.0,8.0,0
7541,valid,6153.0,0.0,24.0,2.0,0.0,0.0,1,6.0,11.0,0
7542,valid,15384.0,1.0,17.0,1.0,3.0,0.0,0,5.0,9.0,0
7543,valid,27692.0,0.0,22.0,1.0,0.0,0.0,1,6.0,10.0,0
7544,valid,12307.0,1.0,19.0,1.0,3.0,0.0,0,6.0,10.0,0
7545,valid,18461.0,0.0,20.0,3.0,3.0,0.0,0,6.0,8.0,0
7546,valid,12307.0,0.0,19.0,1.0,3.0,0.0,1,4.0,11.0,0
7547,valid,12307.0,1.0,20.0,1.0,0.0,0.0,1,6.0,7.0,0
7548,valid,18461.0,0.0,19.0,0.0,3.0,0.0,1,6.0,11.0,0
7549,valid,15384.0,0.0,21.0,1.0,3.0,0.0,0,6.0,11.0,0
7550,valid,9230.0,0.0,23.0,2.0,6.0,0.0,1,6.0,11.0,0
7551,valid,9230.0,0.0,21.0,1.0,24.0,1.0,0,6.0,10.0,0
7552,valid,3076.0,0.0,18.0,4.0,6.0,0.0,1,4.0,12.0,0
7553,valid,18461.0,0.0,18.0,2.0,12.0,0.0,1,5.0,12.0,0
7554,valid,9230.0,0.0,21.0,1.0,0.0,1.0,1,6.0,6.0,0
7555,valid,9230.0,0.0,19.0,1.0,6.0,0.0,1,4.0,10.0,0
7556,valid,27692.0,0.0,18.0,0.0,0.0,0.0,1,6.0,10.0,0
7557,valid,6153.0,0.0,21.0,1.0,0.0,0.0,1,4.0,10.0,0
7558,valid,21538.0,0.0,18.0,0.0,0.0,0.0,1,5.0,11.0,0
7559,valid,18461.0,1.0,20.0,0.0,6.0,0.0,1,6.0,9.0,0
7560,valid,15384.0,0.0,20.0,0.0,3.0,0.0,1,6.0,11.0,0
7561,valid,6153.0,0.0,20.0,1.0,0.0,0.0,0,4.0,10.0,0
7562,valid,6153.0,0.0,18.0,1.0,0.0,0.0,1,4.0,13.0,0
7563,valid,9230.0,0.0,16.0,4.0,6.0,1.0,1,4.0,10.0,0
7564,valid,9230.0,1.0,22.0,1.0,9.0,1.0,0,5.0,8.0,0
7565,valid,18461.0,1.0,14.0,0.0,3.0,1.0,1,6.0,9.0,0
7566,valid,18461.0,0.0,21.0,2.0,9.0,1.0,1,6.0,11.0,0
7567,valid,9230.0,0.0,20.0,1.0,6.0,0.0,1,5.0,11.0,0
7568,valid,12307.0,0.0,19.0,4.0,0.0,0.0,1,5.0,9.0,0
7569,valid,18461.0,1.0,19.0,6.0,12.0,0.0,1,6.0,11.0,0
7570,valid,6153.0,0.0,20.0,0.0,0.0,0.0,1,4.0,7.0,0
7571,valid,21538.0,0.0,16.0,0.0,3.0,0.0,0,4.0,9.0,0
7572,valid,3076.0,1.0,17.0,1.0,6.0,0.0,1,6.0,8.0,0
7573,valid,15384.0,1.0,19.0,1.0,0.0,0.0,1,6.0,10.0,0
7574,valid,9230.0,0.0,19.0,4.0,9.0,0.0,0,6.0,12.0,0
7575,valid,9230.0,0.0,20.0,2.0,0.0,0.0,1,5.0,7.0,0
7576,valid,18461.0,0.0,19.0,2.0,0.0,0.0,1,5.0,8.0,0
7577,valid,9230.0,1.0,20.0,2.0,3.0,0.0,1,6.0,13.0,0
7578,valid,9230.0,0.0,20.0,1.0,6.0,0.0,0,3.0,11.0,0
7579,valid,6153.0,0.0,19.0,3.0,9.0,0.0,1,6.0,9.0,0
7580,valid,12307.0,0.0,17.0,1.0,0.0,0.0,1,6.0,7.0,0
7581,valid,9230.0,0.0,19.0,3.0,0.0,0.0,0,4.0,9.0,0
7582,valid,15384.0,0.0,19.0,2.0,6.0,0.0,1,6.0,10.0,0
7583,valid,15384.0,0.0,21.0,0.0,3.0,0.0,0,5.0,15.0,0
7584,valid,12307.0,0.0,20.0,2.0,18.0,0.0,1,5.0,9.0,0
7585,valid,6153.0,1.0,16.0,2.0,12.0,0.0,1,4.0,9.0,0
7586,valid,12307.0,0.0,23.0,4.0,6.0,0.0,1,3.0,8.0,0
7587,valid,12307.0,1.0,18.0,2.0,0.0,0.0,1,5.0,10.0,0
7588,valid,27692.0,1.0,20.0,2.0,6.0,0.0,1,6.0,9.0,0
7589,valid,9230.0,0.0,21.0,0.0,12.0,0.0,1,5.0,10.0,0
7590,valid,18461.0,0.0,17.0,3.0,0.0,0.0,0,4.0,4.0,0
7591,valid,9230.0,0.0,21.0,0.0,3.0,0.0,1,6.0,12.0,0
7592,valid,9230.0,0.0,20.0,2.0,6.0,0.0,1,1.0,8.0,0
7593,valid,18461.0,0.0,21.0,0.0,6.0,0.0,0,5.0,9.0,0
7594,valid,21538.0,1.0,18.0,2.0,3.0,0.0,0,6.0,6.0,0
7595,valid,15384.0,0.0,18.0,3.0,9.0,1.0,1,3.0,12.0,0
7596,valid,9230.0,0.0,17.0,0.0,9.0,0.0,1,2.0,11.0,0
7597,valid,21538.0,1.0,22.0,1.0,9.0,0.0,1,5.0,9.0,0
7598,valid,24615.0,0.0,21.0,0.0,9.0,0.0,1,3.0,13.0,0
7599,valid,15384.0,3.0,19.0,0.0,3.0,0.0,1,5.0,11.0,0
7600,valid,21538.0,0.0,20.0,1.0,9.0,0.0,1,5.0,11.0,0
7601,valid,3076.0,0.0,20.0,1.0,0.0,0.0,1,6.0,7.0,0
7602,valid,12307.0,0.0,20.0,0.0,0.0,0.0,0,6.0,11.0,0
7603,valid,9230.0,1.0,20.0,1.0,12.0,0.0,1,6.0,11.0,0
7604,valid,18461.0,0.0,19.0,1.0,18.0,0.0,0,6.0,10.0,0
7605,valid,21538.0,0.0,16.0,1.0,6.0,1.0,0,5.0,9.0,0
7606,valid,15384.0,0.0,17.0,1.0,0.0,0.0,0,5.0,9.0,0
7607,valid,9230.0,0.0,22.0,1.0,3.0,0.0,1,6.0,15.0,0
7608,valid,12307.0,0.0,20.0,2.0,0.0,0.0,1,2.0,12.0,0
7609,valid,3076.0,0.0,22.0,3.0,3.0,0.0,1,5.0,12.0,0
7610,valid,21538.0,1.0,16.0,0.0,0.0,0.0,1,6.0,13.0,0
7611,valid,15384.0,1.0,22.0,1.0,3.0,0.0,1,1.0,12.0,0
7612,valid,18461.0,1.0,19.0,1.0,9.0,0.0,0,5.0,10.0,0
7613,valid,12307.0,0.0,18.0,1.0,9.0,0.0,1,3.0,7.0,0
7614,valid,9230.0,1.0,18.0,1.0,6.0,0.0,1,5.0,13.0,0
7615,valid,21538.0,0.0,18.0,2.0,0.0,0.0,1,5.0,10.0,0
7616,valid,18461.0,1.0,17.0,1.0,9.0,0.0,1,5.0,12.0,0
7617,valid,21538.0,0.0,19.0,3.0,3.0,4.0,0,6.0,13.0,0
7618,valid,0.0,0.0,19.0,1.0,9.0,0.0,1,5.0,12.0,0
7619,valid,12307.0,1.0,17.0,2.0,0.0,0.0,1,1.0,14.0,0
7620,valid,12307.0,1.0,17.0,2.0,3.0,0.0,0,6.0,12.0,0
7621,valid,24615.0,0.0,23.0,0.0,9.0,0.0,1,4.0,9.0,0
7622,valid,12307.0,0.0,19.0,3.0,3.0,0.0,1,6.0,13.0,0
7623,valid,12307.0,0.0,19.0,1.0,0.0,0.0,1,6.0,14.0,0
7624,valid,6153.0,0.0,18.0,0.0,6.0,0.0,1,3.0,10.0,0
7625,valid,12307.0,0.0,19.0,2.0,3.0,0.0,0,5.0,9.0,0
7626,valid,18461.0,0.0,19.0,0.0,12.0,0.0,1,5.0,13.0,0
7627,valid,12307.0,0.0,19.0,1.0,6.0,0.0,1,4.0,11.0,0
7628,valid,12307.0,0.0,22.0,1.0,9.0,0.0,0,6.0,10.0,0
7629,valid,6153.0,1.0,22.0,2.0,3.0,0.0,0,6.0,11.0,0
7630,valid,24615.0,0.0,21.0,5.0,0.0,0.0,1,4.0,13.0,0
7631,valid,18461.0,2.0,18.0,0.0,9.0,0.0,1,5.0,10.0,0
7632,valid,12307.0,0.0,19.0,0.0,0.0,0.0,0,2.0,10.0,0
7633,valid,6153.0,0.0,20.0,6.0,12.0,0.0,1,5.0,9.0,0
7634,valid,15384.0,0.0,21.0,3.0,3.0,1.0,1,6.0,11.0,0
7635,valid,9230.0,0.0,18.0,1.0,3.0,0.0,1,5.0,10.0,0
7636,valid,3076.0,1.0,21.0,1.0,3.0,0.0,1,5.0,10.0,0
7637,valid,6153.0,0.0,19.0,1.0,0.0,0.0,1,6.0,11.0,0
7638,valid,15384.0,0.0,21.0,8.0,3.0,0.0,1,6.0,13.0,0
7639,valid,6153.0,0.0,17.0,3.0,0.0,0.0,0,5.0,12.0,0
7640,valid,6153.0,0.0,20.0,1.0,0.0,0.0,1,5.0,11.0,0
7641,valid,3076.0,0.0,17.0,1.0,6.0,0.0,0,6.0,11.0,0
7642,valid,18461.0,0.0,20.0,2.0,3.0,0.0,1,6.0,13.0,0
7643,valid,21538.0,0.0,19.0,2.0,3.0,2.0,1,3.0,12.0,0
7644,valid,3076.0,1.0,20.0,2.0,6.0,1.0,0,4.0,12.0,0
7645,valid,6153.0,1.0,16.0,1.0,0.0,0.0,0,6.0,9.0,0
7646,valid,18461.0,1.0,19.0,0.0,18.0,0.0,1,3.0,11.0,0
7647,valid,9230.0,1.0,19.0,1.0,3.0,1.0,1,4.0,10.0,0
7648,valid,9230.0,0.0,20.0,3.0,3.0,1.0,1,6.0,10.0,0
7649,valid,12307.0,0.0,19.0,2.0,0.0,3.0,1,6.0,13.0,0
7650,valid,12307.0,0.0,22.0,0.0,0.0,1.0,1,2.0,11.0,0
7651,valid,9230.0,1.0,20.0,3.0,3.0,0.0,1,3.0,9.0,0
