,Unnamed: 0,Company,Customer Number,Account Number,Subscription Number,Phone Number,Product Line,Product Family,Produit,Client,VOICE IN (Min),VOICE OUT (Min),Message,Data
8597,8597,VOYAGES EMILE WEBER SÀRL,21173740,21023280,6109589,5369758731,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,558.0115280544732,385.88298191314226,112,164.28180719019926
8598,8598,VOYAGES EMILE WEBER SÀRL,21312405,22469386,4643809,001-282-976-0880,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,177.97977000719095,362.6755920080573,1,0.0023491528970104075
8599,8599,SLA S.A C/O BUS,28066634,27441597,6109539,+1-782-661-1518,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.016666666661510274,0.004335198631919338,0,3.0585432860248987
8600,8600,VOYAGES EMILE WEBER SÀRL,21086946,27418207,6106718,(926)442-5349,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,507.03903282953854,682.2399828993738,164,0.2928124486633706
8601,8601,SLA S.A C/O BUS,27944239,27441597,4348144,+1-876-894-2301,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,381.12194675176175,74.71534989083419,56,0.0010186631851808008
8602,8602,VOYAGES EMILE WEBER SÀRL,27905754,27441597,6082177,(306)675-6696x9318,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,SL,99.45081407822165,133.60503226122825,49,49.80959858017606
8603,8603,VOYAGES EMILE WEBER SÀRL,21024036,21488495,2820468,+1-485-442-3479,MOBILE,Mobile_Internet,LUX_SMART_V08_L_PACKAGE,EW,1616.8049895778709,1361.7010021510112,87,1.0374025788380547e-07
8604,8604,VOYAGES EMILE WEBER SÀRL,21023952,25795688,820726,001-378-901-0049x371,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,3071.368568123252,3314.1011017745086,814,0.0041119978831564395
8605,8605,TRAVEL PRO,28066634,27441597,4593701,5514654005,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,11.72479845504412,216.66645452481362,0,40.371031378212734
8606,8606,SLA S.A C/O BUS,21023952,27441597,5156409,812-234-7608,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1.3599801371895386,1.9648492469828387,645,383.58572445754663
8607,8607,FLIB TRAVEL INTERNATIONAL S.A.,25646172,27360059,5701751,+1-283-533-7633x182,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,SL,0.8502247092202206,36.996094090078564,14,1775.2440876266862
8608,8608,VOYAGES EMILE WEBER SÀRL,27826903,27353218,5249262,2072747224,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,80.49224745083173,1.4619197782793545,33,72.90694027854482
8609,8609,AUTOCARS SALES - LENTZ S.A.,21023952,26935803,1786418,(767)467-2573,MOBILE,Enterprise,LUX_SMART_V6_XL_SIM_ONLY,SL,1096.2910130327614,3244.1792551288745,949,151.40333068212422
8610,8610,SLA S.A. C/O CAMIONNETTE,25346980,27441597,6043833,784-327-2661x50126,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.01795787472099245,0.02279536153905605,0,0.1529711813626293
8611,8611,SLA S.A. C/O CAMIONNETTE,21023952,27441597,5734684,485.580.3573,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1874.9143139659307,3474.7607711987785,843,0.07120865258054761
8612,8612,VOYAGES EMILE WEBER SÀRL,27135792,27441597,6066682,702-757-0763,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,682.87339780671,161.6533787396696,10,0.00016455711266918796
8613,8613,SLA S.A C/O BUS,22234137,23082755,5813148,(610)234-5004x2709,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,20.951290663276193,48.152653577497915,11,4.540968441930713
8614,8614,SLA S.A. C/O CAMIONNETTE,28030952,27440918,5861542,305-505-1661x7131,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,350.00493159350094,188.52364949038727,40,0.1190548798106704
8615,8615,SLA S.A C/O BUS,21024767,27382985,4479296,(910)315-9232,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1421.1284901516988,1959.4284326355628,295,0.07394997690761711
8616,8616,SLA S.A. C/O CAMIONNETTE,21033804,27413869,4915541,001-607-594-8811,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,64.3279037318813,632.1438552210733,84,0.015646219644589995
8617,8617,VOYAGES EMILE WEBER SÀRL,23454568,26564470,6122545,571-482-1121x30902,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,87.22143392954187,559.4334321932095,371,386.6966324578074
8618,8618,SLA S.A C/O BUS,27582348,27441597,4971771,001-754-930-7799x31708,MOBILE,Mobile_Internet,LUX_SMART_V6_XL_PACKAGE,EW,213.25533818456316,364.91961198361446,315,4.035090748087751
8619,8619,AUTOCARS SALES - LENTZ S.A.,21023952,21035397,3676310,+1-985-493-3848x1416,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_DOUBLE_EXTRA_LARGE,SL,170.54669349040472,991.0507043149411,1540,163.47389929269767
8620,8620,VOYAGES EMILE WEBER SÀRL,21029613,23750703,6083831,417.847.0276x81456,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,71.17241533742934,245.84273647414014,13,138.4884080521703
8621,8621,SLA S.A C/O BUS,21023952,21022801,200938,(344)976-0191x8275,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,EW,2011.8902532889892,6263.386259158658,119,1.1340059726178713e-06
8622,8622,SALES LENTZ AUTOCARS SA,21023952,27106232,6060924,(797)887-7722,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,1614.4108026518243,1221.3012604354324,12,5.1219062147327546e-05
8623,8623,VOYAGES EMILE WEBER SÀRL,21023952,21172271,669847,535.549.9145,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2623.8786224810374,4534.16996137743,531,2.2745407604906284e-11
8624,8624,SLA S.A. C/O CAMIONNETTE,21038406,27441597,6065361,+1-511-530-3885x24836,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,25.420850418829605,511.10722769851924,2,0.0013884400811866998
8625,8625,SLA S.A C/O BUS,28066634,27441597,6126872,947-929-5587x40843,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,19.132100371532005,1.5621856718857727,8,918.1683070681589
8626,8626,VOYAGES EMILE WEBER SÀRL,21123267,27398988,5899844,488-510-8398,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2266.2327910785057,713.4453092746224,138,0.002141247012706758
8627,8627,SLA S.A C/O BUS,21023952,21022651,3253490,872.721.7096,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1025.5910090923276,718.0557120172633,986,204.3573926037638
8628,8628,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6053746,273-669-2137,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.36659353817209905,0.6913267256659835,1,2.053095632039814
8629,8629,SLA S.A C/O BUS,21025121,27264069,1693337,+1-573-246-5684,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,399.4698795819306,847.4571405680839,7,0.10811931026539497
8630,8630,TRAVEL PRO,21024029,24265919,4916610,+1-393-926-8831x682,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,10.839007813826559,414.3233857218079,7,8.434750152643343
8631,8631,SALES LENTZ GROUP,21035732,21022651,5428060,001-776-827-6962,MOBILE,Enterprise,LUX_SMART_V7_S_SIM_ONLY,SL,19.02273682917112,10.123259374642224,11,249.89208731143742
8632,8632,VOYAGES EMILE WEBER SÀRL,28066634,27433110,6069686,(856)777-4509x5590,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.192914995136921,0.14036420560731938,0,201.90546049037889
8633,8633,SLA S.A. C/O CAMIONNETTE,28066634,27441597,5959849,5384555218,MOBILE,Boom_fixe,LUX_POST_TAN_ENTERPRISE,SL,0.029682008170507423,0.15546884300371866,2,81.92325329373863
8634,8634,SLA S.A C/O BUS,21105435,24124063,3970649,855.262.9620,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,376.8833233361482,418.4705033634983,718,18.93330113409112
8635,8635,VOYAGES EMILE WEBER SÀRL,28066634,23922330,5096214,(849)310-9287,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,30.41427334514212,6.907901728514904,0,4.807267950146077e-08
8636,8636,SLA S.A C/O BUS,27798210,27441597,5874493,331-511-5408,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.3455550001451641,4.8737568286224615,12,2981.038250933235
8637,8637,VOYAGES EMILE WEBER SÀRL,21237499,26913026,6011896,(772)425-4772x847,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,45.57757158730805,1.0404310016021088,16,0.6059106460965975
8638,8638,VOYAGES EMILE WEBER SÀRL,25360744,23387053,6126924,5714754585,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1.4051416223016404,2.202825202436585,0,34.634370352428604
8639,8639,SLA S.A C/O BUS,28066634,27441597,6115211,+1-376-411-7575x32848,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,65.91281261810833,37.731988456852974,3,11.238027677857898
8640,8640,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6011105,971-778-5806,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,0.8217511958856861,1.008633843369887,32,153.2366940938704
8641,8641,AUTOCARS SALES - LENTZ S.A.,27682221,27433071,5336402,222-858-1216x988,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,0.05442299557372453,17.30444982797967,217,3783.7469693723924
8642,8642,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5022945,289-403-0509,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.2547526573854021,53.98679137368125,32,0.14297292307287665
8643,8643,SLA S.A. C/O CAMIONNETTE,21023961,21178370,2737165,(875)326-0882,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,3985.829033609863,5405.610825964318,1074,55.28139350935039
8644,8644,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5837549,+1-670-747-6553,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,48.09762608540429,273.0130236611297,1,11.618857829773054
8645,8645,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6012617,675-221-3972,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,EW,0.10683675764280956,1.0802702996656994,116,1131.1459339465223
8646,8646,SLA S.A. C/O CAMIONNETTE,28062290,27441597,6098082,001-741-475-8574x4678,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,29.334336725127415,309.99113928200563,6,0.015775639573258227
8647,8647,VOYAGES EMILE WEBER SÀRL,21023952,27436111,6029799,926.415.6830,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,474.56344990101445,1096.3830393197866,71,0.0006530172564576553
8648,8648,SLA S.A. C/O CAMIONNETTE,21805619,22862697,3937407,001-449-629-0150x384,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_LARGE,SL,395.22259077451423,267.5281011639713,128,270.4509475689308
8649,8649,SLA S.A C/O BUS,21023952,21151697,6062330,913-664-3246,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,550.2933084040437,524.8460073745174,25,5.861292833298679
8650,8650,SLA S.A C/O BUS,28061894,27441597,5528350,+1-798-581-4587x938,MOBILE,Enterprise,LUX_SMART_V08_L_SIM_ONLY,SL,217.03024285837154,185.25757488145382,0,29.682541675555818
8651,8651,VOYAGES EMILE WEBER SÀRL,27463278,27441597,4568414,525.844.1768x8208,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,54.56815277269271,673.1265027976764,59,1.976695600115808
8652,8652,AUTOCARS SALES - LENTZ S.A.,22975167,23761532,5364689,865-952-8697,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.3080279542818487,0.01995643963806266,134,9077.658166568877
8653,8653,VOYAGES EMILE WEBER SÀRL,21023954,23660413,3265616,639-625-0049x366,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,39.688108923201575,119.23015581162348,2,0.012229867876581042
8654,8654,VOYAGES EMILE WEBER SÀRL,21023952,21022652,5836954,001-655-866-6519,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2553.93955091037,1582.9984841921146,874,1.527813491490311
8655,8655,SLA S.A C/O BUS,21024414,21116299,4170659,634-242-3552x6928,MOBILE,Enterprise,LUX_POST_TAN_CORPORATE,EW,1221.3636756748879,312.0385168070341,89,16.652554411727074
8656,8656,SALES-LENTZ GROUP,28066634,27423150,2721228,861-999-2039x125,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,2.2400045879384414,0.018170347533014913,8,1172.980623117261
8657,8657,SALES LENTZ,26363134,27441597,3368080,(788)534-6989x2184,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,258.19841444335833,330.33439605587347,829,2246.1884334318565
8658,8658,SALES LENTZ,27080448,21824480,1968308,(296)843-8950x107,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,171.2000169981128,337.8673117445519,272,636.7855282828637
8659,8659,VOYAGES EMILE WEBER SÀRL,24954842,27439162,2247539,435.403.6373x29259,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,79.99794607086218,121.23089154649017,0,5.80077579667304e-08
8660,8660,SLA S.A C/O BUS,28066634,27441597,5825326,001-945-761-0494x7645,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.017513949299035353,0.005676270689836365,0,0.17136007263109557
8661,8661,SLA S.A. C/O CAMIONNETTE,28027262,27429544,2060365,385-273-9549x8860,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,6.991833833104816,1524.9665715499273,8,1.3227263370693543
8662,8662,SLA S.A. C/O CAMIONNETTE,28061772,27441597,5460011,851.470.6769,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,945.0671966384908,390.77426853087553,110,15.371358018440349
8663,8663,TRAVEL PRO,21026051,27441597,3541534,(423)868-8139,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,250.89943153394935,3158.2020761590284,119,1.3971340446083706e-06
8664,8664,SLA S.A C/O BUS,28010010,27438669,4252877,(343)206-1175x365,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2.6533536742736548,147.04685938632844,2,0.019815702197745786
8665,8665,SLA S.A. C/O CAMIONNETTE,21437191,22863374,5792169,(747)221-6236x6112,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1952.0821188937828,1105.4087778979986,76,2.9715041740307973
8666,8666,SLA S.A. C/O CAMIONNETTE,21023952,24900975,4416577,001-716-900-6993x26607,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,652.449318259128,348.31520913286454,3,2.1392700967934175
8667,8667,VOYAGES EMILE WEBER SÀRL,21023960,21025688,5550141,622-832-3072x075,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1050.5117104289377,1864.7684690457863,360,3.816269331011227
8668,8668,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5997450,812-554-1674,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,0.05527515643830704,57.03803647397278,0,0.4406451007448936
8669,8669,VOYAGES EMILE WEBER SÀRL,28060766,27441597,6105852,(302)659-1131x91502,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,52.523581330598425,73.0684496623834,6,142.64112775469883
8670,8670,SLA S.A C/O BUS,28066634,27441597,3710927,902.447.7565x27567,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.5683576478387802,231.30217219941022,145,320.9066529506724
8671,8671,VOYAGES EMILE WEBER SÀRL,21023952,21022708,1285200,+1-706-550-9731x717,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_DOUBLE_EXTRA_LARGE,EW,464.27086645879933,450.72053742729946,10,0.08864424551765623
8672,8672,SALES LENTZ,27820758,27441597,5927178,001-961-446-9425x858,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,1.7523689606630686,0.23816547715506586,0,79.43668147724703
8673,8673,SLA S.A. C/O CAMIONNETTE,21024176,27441597,4820257,+1-909-460-6686,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,97.94371838593872,417.6441087127335,312,36.79105131077129
8674,8674,VOYAGES EMILE WEBER SÀRL,28066634,27441597,4747846,(946)261-3635,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,26.74039033219438,247.4733201811113,64,0.0024024870066503977
8675,8675,SLA S.A C/O BUS,21375719,21673532,6031075,611-956-5257,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1427.4201878622969,746.1086542049981,487,79.95993085695711
8676,8676,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,21023968,25653703,1347192,679-433-8147x29425,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,3970.3397435241027,5573.126289562299,745,0.5619620645267193
8677,8677,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5869704,825.222.6509x5308,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,57.87636617867243,6.500259678559989,8,395.9873716316588
8678,8678,VOYAGES EMILE WEBER SÀRL,21023952,21068599,5532803,(511)306-7006x87275,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,783.8022836382883,655.1406491209951,103,0.17209763379197623
8679,8679,SLA S.A. C/O CAMIONNETTE,28046937,27441597,6085570,(444)239-9307x643,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,35.40182246646062,182.12590477436183,21,60.21702036957967
8680,8680,VOYAGES EMILE WEBER SÀRL,21023952,25525188,2433260,+1-815-745-8657x714,MOBILE,T2_Voip,LUX_POST_TAN_ENTERPRISE,SL,18.706539971496998,136.526782498717,7,0.08075992984434285
8681,8681,SLA S.A C/O BUS,28047902,24717106,6027709,001-248-657-5897,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.03392146544993467,0.16014863043355373,0,0.47050771124846336
8682,8682,SALES-LENTZ PROBUS,21023952,24465532,1679087,393.505.9065,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,7574.472441754827,7532.5218473257055,1452,0.00024206950260311636
8683,8683,VOYAGES EMILE WEBER SÀRL,22638549,27435797,5849926,+1-739-588-3669x34696,MOBILE,Enterprise,LUX_POST_TAN_CORPORATE,EW,119.6381183769871,77.72047661447817,11,0.06159790847705696
8684,8684,VOYAGES EMILE WEBER SÀRL,21023952,22359799,3533117,(648)961-4433x10906,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,3088.4520832204257,3925.8298720245543,175,0.4646533038515188
8685,8685,SLA S.A C/O BUS,23786645,27381030,4709702,650.605.1283x88400,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,371.46465376350324,115.73647049105047,150,48.02740176900861
8686,8686,SLA S.A. C/O CAMIONNETTE,28061367,27386771,5335687,386.750.9001,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3.893051786596089,0.27285459449740695,23,4.647582335783512
8687,8687,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6125766,630-343-6508,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.026982820853508033,4.3564999484903035,0,316.73274097515866
8688,8688,SLA S.A C/O BUS,21023956,24741306,4439782,001-942-383-0068x97055,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,30.830854509587823,260.94628854803807,743,1.2282676520103726
8689,8689,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,21412587,21022660,4178281,001-348-672-5096x77567,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,119.32782009646122,302.2300095810821,599,581.4113617912905
8690,8690,VOYAGES EMILE WEBER SÀRL,24270778,24529264,5151691,+1-484-252-6562x31864,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1045.2432853652683,290.5163247904051,347,0.3646819791971035
8691,8691,SLA S.A. C/O CAMIONNETTE,21023958,21023209,1403157,(328)578-0021x2315,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,5236.995744985075,3443.2155377650934,126,3.2823191310508966e-05
8692,8692,SALES-LENTZ GROUP,25758315,27441597,6111350,608.876.0731,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,20.94123999796044,113.30833572576283,8,121.48616527239952
8693,8693,SALES LENTZ AUTOCARS SA,21023952,21361265,2480448,702.613.7060,MOBILE,Enterprise,LUX_SMART_V09_S_SIM_ONLY,SL,554.6591617478189,562.6851009826229,520,10.924614710022633
8694,8694,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,21023952,21025062,2866809,443.451.9649x0242,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,5695.585715465529,8243.192356487938,886,0.0006204472723222535
8695,8695,SLA S.A C/O BUS,24599770,21374700,3351779,001-393-516-2922,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,118.31294844103388,464.33301566414855,6,0.03714287508260939
8696,8696,SLA S.A. C/O CAMIONNETTE,21023952,21022673,5052026,5836429206,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,382.10697774467275,388.6303672142981,17,3.9575701225333804
8697,8697,SLA S.A. C/O CAMIONNETTE,21023952,27339678,2989369,583-853-6345,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,3971.505403521976,5357.356630783309,526,3.3135027490360676
8698,8698,SLA S.A C/O BUS,28066634,27441597,6123650,001-983-319-0625x18281,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,217.77488440255598,27.89526934401358,176,112.79048227481938
8699,8699,VOYAGES EMILE WEBER SÀRL,27920957,21280436,5923079,877-999-2258x353,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,34.53740854673182,53.44291950317508,8,2.1436534985034914
8700,8700,AUTOCARS SALES - LENTZ S.A.,21023952,26963000,180410,824-855-4910,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,765.1800392663513,3275.5284946131724,158,157.07189210617528
8701,8701,VOYAGES EMILE WEBER SÀRL,21025119,21022650,3047348,628-737-4724x023,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,754.4489438902788,1499.4073608881952,59,8.727332024281893e-10
8702,8702,VOYAGES EMILE WEBER SÀRL,28061566,27426764,4728724,+1-431-864-2104x413,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,67.00995461426858,677.9820240012942,39,0.0024783993585565443
8703,8703,SALES LENTZ AUTOCARS SA,21024070,27441597,5411652,(285)824-0544x12377,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,SL,405.6968486814762,1551.4710542882012,443,90.09518531011096
8704,8704,SLA S.A. C/O CAMIONNETTE,21023952,21137576,5454203,(319)562-1231,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,111.18037289995979,26.369856909937415,86,0.013590782880654134
8705,8705,SLA S.A. C/O CAMIONNETTE,23158212,27413194,5540333,893.984.9653x14838,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,88.99696458924731,17.956714472562695,5,754.0706070732871
8706,8706,SLA S.A C/O BUS,21023952,27441597,3031426,+1-370-569-0592x577,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,6.863587992684913,196.48655020636417,117,0.21842746191306936
8707,8707,SLA S.A C/O BUS,23622802,27441597,5286037,+1-757-328-3471x658,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,314.72527431591294,675.9582300797564,29,62.66402835583544
8708,8708,SLA S.A C/O BUS,26044807,27441597,6037684,948-527-2802,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,91.78694795948329,4.448219621161774,71,33.52880196148713
8709,8709,VOYAGES EMILE WEBER SÀRL,21023952,21042236,5400473,748-563-6495,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,4797.955358150312,5488.397162133718,194,2.334651881579044e-09
8710,8710,SLA S.A C/O BUS,28001283,21024556,5427652,+1-291-627-4524x3771,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,62.525676174700024,6.1763727716212,9,1.472392707774415
8711,8711,SALES LENTZ,21023952,22325958,4386550,001-931-451-7776,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1334.5131012327854,1335.338409379589,427,0.06452086379034591
8712,8712,VOYAGES EMILE WEBER SÀRL,21027604,27441597,5322189,+1-813-610-7361x2626,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,16.692188879466563,556.6071429691283,495,45.44559921672849
8713,8713,VOYAGES EMILE WEBER SÀRL,21967942,27440258,2106069,470-382-1127x0313,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2113.6700260015527,4049.182861964316,1064,15.08649802867189
8714,8714,SLA S.A C/O BUS,28066634,27430495,6119631,7855729431,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.08019289324194459,0.004335493204239251,0,284.8525314707693
8715,8715,SALES LENTZ GROUP,21023962,27441597,5485001,+1-819-259-4253x742,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,20.209021822836014,68.19753019487449,42,0.032123015148205494
8716,8716,TRAVEL PRO,21023952,21097865,5636726,401-235-4214x642,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,670.6275560455271,2491.0716638495664,545,1.9196874189225885
8717,8717,VOYAGES EMILE WEBER SÀRL,27779711,27441597,6104977,344.877.5948x877,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,36.98837900172496,10.813656417493158,31,6.648034535528895
8718,8718,VOYAGES EMILE WEBER SÀRL,28056933,26115318,2472901,8426422647,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,22.91568012367041,26.535963292377364,28,103.43330775692525
8719,8719,VOYAGES EMILE WEBER SÀRL,21135072,21022774,5777734,(235)227-5439,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,160.945369386549,9.140321723737921,147,625.9025943863103
8720,8720,VOYAGES EMILE WEBER SÀRL,28066634,22934375,5877568,+1-282-698-7317x99652,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,6.508185886521883,13.031891998071458,9,679.4288188657031
8721,8721,SALES LENTZ AUTOCARS SA,23557770,21708845,1493647,001-424-371-1424x5274,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,2384.1518802810233,1523.9562387317785,1254,589.2453350453898
8722,8722,SALES-LENTZ PROBUS,28066634,27441253,4907040,(320)816-5488,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,15.704090916565658,350.86139819340787,312,569.0698983927476
8723,8723,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6099387,914-596-6460,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.24201774737681828,0.0983588284512719,0,128.8804452879119
8724,8724,SLA S.A. C/O CAMIONNETTE,28066588,27383808,5826932,814.257.1292x4860,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,81.4322054979223,13.075998120866435,7,445.92804700809563
8725,8725,SLA S.A. C/O CAMIONNETTE,26951535,27439476,5989945,549-613-8009,MOBILE,Corporate,LUX_POST_TAN_ENTERPRISE,EW,33.420477849168535,12.611779987955304,0,0.053599874511296
